,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,year,month,year_month
236538,OWID_WRL,World,2021-01-22,98520756.0,663567.0,616271.143,2198350.0,16070.0,14451.429,12353.537,83.205,77.274,275.652,2.015,1.812,69235823.0,44682479.0,6311617.0,519.0,5204088.0,3767734.0,0.87,0.56,0.08,0.0,472.0,2273808.0,0.029,7975105024.0,2021,1,2021-01-01
236539,OWID_WRL,World,2021-01-23,99097371.0,576615.0,604817.714,2212914.0,14564.0,14527.143,12425.839,72.302,75.838,277.478,1.826,1.822,71640357.0,46551001.0,6624229.0,520.0,3804842.0,3916552.0,0.9,0.58,0.08,0.0,491.0,2317324.0,0.029,7975105024.0,2021,1,2021-01-01
236540,OWID_WRL,World,2021-01-24,99559319.0,461948.0,595443.286,2222672.0,9758.0,14516.143,12483.763,57.924,74.663,278.701,1.224,1.82,73178699.0,47649727.0,6966445.0,520.0,2758012.0,4018830.0,0.92,0.6,0.09,0.0,504.0,2318872.0,0.029,7975105024.0,2021,1,2021-01-01
236541,OWID_WRL,World,2021-01-25,100040917.0,481598.0,590353.286,2233814.0,11142.0,14615.571,12544.15,60.388,74.025,280.098,1.397,1.833,76438802.0,49884942.0,7839705.0,564.0,4695236.0,4240761.0,0.96,0.63,0.1,0.0,532.0,2401875.0,0.03,7975105024.0,2021,1,2021-01-01
236542,OWID_WRL,World,2021-01-26,100602167.0,561250.0,585852.714,2251194.0,17414.0,14859.143,12614.526,70.375,73.46,282.278,2.184,1.863,87737232.0,52156311.0,8846578.0,615.0,4978547.0,4390993.0,1.1,0.65,0.11,0.0,551.0,2407708.0,0.03,7975105024.0,2021,1,2021-01-01
236543,OWID_WRL,World,2021-01-27,101203157.0,600990.0,573536.0,2268114.0,16920.0,14743.0,12689.884,75.358,71.916,284.399,2.122,1.849,91796023.0,54939893.0,9889839.0,640.0,4513021.0,4450560.0,1.15,0.69,0.12,0.0,558.0,2464184.0,0.031,7975105024.0,2021,1,2021-01-01
236544,OWID_WRL,World,2021-01-28,101818240.0,615083.0,565864.429,2284681.0,16567.0,14633.571,12767.009,77.125,70.954,286.477,2.077,1.835,96406992.0,58128431.0,10949675.0,679.0,5060192.0,4461000.0,1.21,0.73,0.14,0.0,559.0,2537145.0,0.032,7975105024.0,2021,1,2021-01-01
236545,OWID_WRL,World,2021-01-29,102407207.0,588969.0,555207.571,2300412.0,15731.0,14585.143,12840.86,73.851,69.618,288.449,1.973,1.829,101213401.0,61536863.0,11921140.0,1433.0,5141248.0,4493134.0,1.27,0.77,0.15,0.0,563.0,2562002.0,0.032,7975105024.0,2021,1,2021-01-01
236546,OWID_WRL,World,2021-01-30,102921990.0,514783.0,546374.429,2313735.0,13323.0,14407.857,12905.409,64.549,68.51,290.12,1.671,1.807,104085527.0,63576937.0,12456169.0,1452.0,3319570.0,4420843.0,1.31,0.8,0.16,0.0,554.0,2597799.0,0.033,7975105024.0,2021,1,2021-01-01
236547,OWID_WRL,World,2021-01-31,103318535.0,396545.0,537031.143,2323282.0,9547.0,14377.714,12955.132,49.723,67.338,291.317,1.197,1.803,107187728.0,64660078.0,12938764.0,1453.0,2091086.0,4309425.0,1.34,0.81,0.16,0.0,540.0,2606354.0,0.033,7975105024.0,2021,1,2021-01-01
236548,OWID_WRL,World,2021-02-01,103761566.0,443031.0,531521.571,2333532.0,10250.0,14250.286,13010.683,55.552,66.648,292.602,1.285,1.787,110614960.0,66706747.0,13954230.0,1506.0,5979556.0,4482792.0,1.39,0.84,0.17,0.0,562.0,2570486.0,0.032,7975105024.0,2021,2,2021-02-01
236549,OWID_WRL,World,2021-02-02,104227054.0,465488.0,517841.286,2348384.0,14852.0,13884.286,13069.051,58.368,64.932,294.464,1.862,1.741,114430181.0,69010506.0,15156472.0,1569.0,6443018.0,4673321.0,1.43,0.87,0.19,0.0,586.0,2583787.0,0.032,7975105024.0,2021,2,2021-02-01
236550,OWID_WRL,World,2021-02-03,104752324.0,525270.0,507024.143,2364251.0,15867.0,13733.857,13134.915,65.864,63.576,296.454,1.99,1.722,126450069.0,72007304.0,16605485.0,1696.0,7455747.0,5087767.0,1.59,0.9,0.21,0.0,638.0,2622960.0,0.033,7975105024.0,2021,2,2021-02-01
236551,OWID_WRL,World,2021-02-04,105224060.0,471736.0,486546.0,2377179.0,12928.0,13214.0,13194.066,59.151,61.008,298.075,1.621,1.657,131829671.0,75412445.0,18176815.0,1743.0,7134858.0,5372231.0,1.65,0.95,0.23,0.0,674.0,2642944.0,0.033,7975105024.0,2021,2,2021-02-01
236552,OWID_WRL,World,2021-02-05,105760553.0,536493.0,479049.429,2394364.0,17185.0,13421.714,13261.337,67.271,60.068,300.23,2.155,1.683,137433818.0,79176576.0,19698930.0,6512.0,6823964.0,5611226.0,1.72,0.99,0.25,0.0,704.0,2639610.0,0.033,7975105024.0,2021,2,2021-02-01
236553,OWID_WRL,World,2021-02-06,106195695.0,435142.0,467672.143,2406221.0,11857.0,13212.286,13315.899,54.563,58.642,301.717,1.487,1.657,140665545.0,81381698.0,20411090.0,6519.0,4990174.0,5848676.0,1.76,1.02,0.26,0.0,733.0,2648435.0,0.033,7975105024.0,2021,2,2021-02-01
236554,OWID_WRL,World,2021-02-07,106547215.0,351520.0,461240.0,2413988.0,7767.0,12958.0,13359.976,44.077,57.835,302.69,0.974,1.625,142330666.0,82345329.0,20976942.0,6519.0,3163731.0,6000747.0,1.78,1.03,0.26,0.0,752.0,2625735.0,0.033,7975105024.0,2021,2,2021-02-01
236555,OWID_WRL,World,2021-02-08,106887162.0,339948.0,446513.857,2423549.0,9648.0,12872.0,13402.602,42.626,55.988,303.889,1.21,1.614,146156223.0,84747195.0,22140481.0,6569.0,5716162.0,5962328.0,1.83,1.06,0.28,0.0,748.0,2704142.0,0.034,7975105024.0,2021,2,2021-02-01
236556,OWID_WRL,World,2021-02-09,107294374.0,407212.0,438188.714,2438286.0,14737.0,12855.571,13453.663,51.06,54.945,305.737,1.848,1.612,160169583.0,87713418.0,23627558.0,6624.0,6418885.0,5960949.0,2.01,1.1,0.3,0.0,747.0,2788289.0,0.035,7975105024.0,2021,2,2021-02-01
236557,OWID_WRL,World,2021-02-10,107734830.0,440456.0,426072.429,2452145.0,13859.0,12568.714,13508.892,55.229,53.425,307.475,1.738,1.576,165672410.0,91142385.0,25312568.0,6651.0,6403880.0,5823727.0,2.08,1.14,0.32,0.0,730.0,2860180.0,0.036,7975105024.0,2021,2,2021-02-01
236558,OWID_WRL,World,2021-02-11,108178599.0,443769.0,422077.143,2466019.0,13874.0,12703.857,13564.536,55.644,52.924,309.215,1.74,1.593,171299410.0,94640503.0,27135452.0,6726.0,6618410.0,5753241.0,2.15,1.19,0.34,0.0,721.0,2897652.0,0.036,7975105024.0,2021,2,2021-02-01
236559,OWID_WRL,World,2021-02-12,108608188.0,429589.0,406805.143,2478903.0,12884.0,12089.429,13618.402,53.866,51.009,310.83,1.616,1.516,177930103.0,101436455.0,29392651.0,21588.0,7317107.0,5821795.0,2.23,1.27,0.37,0.0,730.0,2959932.0,0.037,7975105024.0,2021,2,2021-02-01
236560,OWID_WRL,World,2021-02-13,108988642.0,380454.0,398992.571,2489587.0,10684.0,11921.857,13666.107,47.705,50.03,312.17,1.34,1.495,181837070.0,103926704.0,30406777.0,21597.0,4584396.0,5758551.0,2.28,1.3,0.38,0.0,722.0,3134379.0,0.039,7975105024.0,2021,2,2021-02-01
236561,OWID_WRL,World,2021-02-14,109297274.0,308632.0,392865.714,2496692.0,7105.0,11827.286,13704.807,38.699,49.262,313.061,0.891,1.483,183978548.0,105294187.0,31109954.0,21602.0,3045084.0,5736377.0,2.31,1.32,0.39,0.0,719.0,3146893.0,0.039,7975105024.0,2021,2,2021-02-01
236562,OWID_WRL,World,2021-02-15,109578148.0,280874.0,384426.571,2504510.0,7818.0,11565.857,13740.026,35.219,48.203,314.041,0.98,1.45,188524511.0,108196714.0,32385302.0,21619.0,4873899.0,5612683.0,2.36,1.36,0.41,0.0,704.0,3157381.0,0.04,7975105024.0,2021,2,2021-02-01
236563,OWID_WRL,World,2021-02-16,109937919.0,359771.0,377649.286,2515609.0,11099.0,11046.143,13785.137,45.112,47.354,315.433,1.392,1.385,193518017.0,111091851.0,34139596.0,21653.0,5956119.0,5549442.0,2.43,1.39,0.43,0.0,696.0,3174415.0,0.04,7975105024.0,2021,2,2021-02-01
236564,OWID_WRL,World,2021-02-17,110324280.0,386361.0,369921.429,2526962.0,11353.0,10688.143,13833.583,48.446,46.385,316.856,1.424,1.34,199361006.0,114705028.0,36128013.0,21710.0,6732898.0,5597661.0,2.5,1.44,0.45,0.0,702.0,3169959.0,0.04,7975105024.0,2021,2,2021-02-01
236565,OWID_WRL,World,2021-02-18,110735074.0,410794.0,365210.714,2538951.0,11990.0,10419.0,13885.093,51.51,45.794,318.36,1.503,1.306,205872448.0,118568977.0,38130838.0,21740.0,7336327.0,5709232.0,2.58,1.49,0.48,0.0,716.0,3196907.0,0.04,7975105024.0,2021,2,2021-02-01
236566,OWID_WRL,World,2021-02-19,111144730.0,409656.0,362363.143,2550604.0,11653.0,10243.143,13936.46,51.367,45.437,319.821,1.461,1.284,211803813.0,124306870.0,40664249.0,26819.0,6719728.0,5623755.0,2.66,1.56,0.51,0.0,705.0,3079464.0,0.039,7975105024.0,2021,2,2021-02-01
236567,OWID_WRL,World,2021-02-20,111519891.0,375161.0,361607.0,2559714.0,9110.0,10018.286,13983.501,47.042,45.342,320.963,1.142,1.256,215780711.0,126875421.0,41952899.0,26830.0,4594537.0,5621304.0,2.71,1.59,0.53,0.0,705.0,3156771.0,0.04,7975105024.0,2021,2,2021-02-01
236568,OWID_WRL,World,2021-02-21,111839444.0,319553.0,363167.143,2566504.0,6790.0,9973.286,14023.57,40.069,45.538,321.814,0.851,1.251,217975405.0,128225663.0,42768486.0,26841.0,3009478.0,5611990.0,2.73,1.61,0.54,0.0,704.0,3124702.0,0.039,7975105024.0,2021,2,2021-02-01
236569,OWID_WRL,World,2021-02-22,112135029.0,295585.0,365268.714,2573756.0,7252.0,9892.429,14060.634,37.063,45.801,322.724,0.909,1.24,222298249.0,130853526.0,44320434.0,26903.0,5065127.0,5637749.0,2.79,1.64,0.56,0.0,707.0,3109637.0,0.039,7975105024.0,2021,2,2021-02-01
236570,OWID_WRL,World,2021-02-23,112527758.0,392729.0,369977.0,2585237.0,11481.0,9947.0,14109.878,49.244,46.391,324.163,1.44,1.247,227939651.0,136767247.0,48477856.0,26943.0,6463191.0,5711084.0,2.86,1.71,0.61,0.0,716.0,3174670.0,0.04,7975105024.0,2021,2,2021-02-01
236571,OWID_WRL,World,2021-02-24,112972722.0,444964.0,378348.857,2597683.0,12446.0,10103.143,14165.672,55.794,47.441,325.724,1.561,1.267,234531403.0,140968174.0,50689725.0,26950.0,7472998.0,5817038.0,2.94,1.77,0.64,0.0,729.0,3279485.0,0.041,7975105024.0,2021,2,2021-02-01
236572,OWID_WRL,World,2021-02-25,113425702.0,452980.0,384375.429,2608590.0,10907.0,9948.429,14222.471,56.799,48.197,327.092,1.368,1.247,241831290.0,145476135.0,53259022.0,27080.0,8452496.0,5977896.0,3.03,1.82,0.67,0.0,750.0,3373975.0,0.042,7975105024.0,2021,2,2021-02-01
236573,OWID_WRL,World,2021-02-26,113867661.0,441959.0,388990.143,2619147.0,10557.0,9791.857,14277.889,55.417,48.776,328.415,1.324,1.228,249523089.0,150281836.0,55990586.0,29629.0,8197710.0,6189544.0,3.13,1.88,0.7,0.0,776.0,3549654.0,0.045,7975105024.0,2021,2,2021-02-01
236574,OWID_WRL,World,2021-02-27,114264374.0,396713.0,392069.0,2627878.0,8731.0,9737.714,14327.633,49.744,49.162,329.51,1.095,1.221,254471074.0,153369083.0,57567284.0,29649.0,5908578.0,6376469.0,3.19,1.92,0.72,0.0,800.0,3680317.0,0.046,7975105024.0,2021,2,2021-02-01
236575,OWID_WRL,World,2021-02-28,114572153.0,307779.0,390387.0,2634376.0,6498.0,9696.0,14366.225,38.592,48.951,330.325,0.815,1.216,269166559.0,155365376.0,58207545.0,29660.0,3289508.0,6412961.0,3.38,1.95,0.73,0.0,804.0,3733433.0,0.047,7975105024.0,2021,2,2021-02-01
236576,OWID_WRL,World,2021-03-01,114877685.0,305532.0,391808.0,2641983.0,7607.0,9746.714,14404.536,38.311,49.129,331.279,0.954,1.222,274789279.0,159214578.0,59782503.0,29693.0,6701602.0,6668453.0,3.45,2.0,0.75,0.0,836.0,3927872.0,0.049,7975105024.0,2021,3,2021-03-01
236577,OWID_WRL,World,2021-03-02,115190939.0,387601.0,391075.429,2652232.0,10249.0,9570.714,14443.815,48.601,49.037,332.564,1.285,1.2,286080126.0,167290640.0,62752979.0,29754.0,8209659.0,6950476.0,3.59,2.1,0.79,0.0,872.0,4172543.0,0.052,7975105024.0,2021,3,2021-03-01
236578,OWID_WRL,World,2021-03-03,115632798.0,441859.0,390631.857,2663737.0,11505.0,9436.286,14499.219,55.405,48.981,334.007,1.443,1.183,294303415.0,172846476.0,65285551.0,29804.0,9552938.0,7238467.0,3.69,2.17,0.82,0.0,908.0,4374791.0,0.055,7975105024.0,2021,3,2021-03-01
236579,OWID_WRL,World,2021-03-04,116091244.0,458446.0,391412.714,2674198.0,10462.0,9372.714,14556.704,57.485,49.079,335.318,1.312,1.175,303852764.0,179296560.0,68121052.0,29859.0,10618460.0,7534561.0,3.81,2.25,0.85,0.0,945.0,4621119.0,0.058,7975105024.0,2021,3,2021-03-01
236580,OWID_WRL,World,2021-03-05,116540360.0,449116.0,392435.143,2684681.0,10483.0,9362.143,14613.019,56.315,49.208,336.633,1.314,1.174,313196781.0,185829127.0,70921324.0,32285.0,10193630.0,7805994.0,3.93,2.33,0.89,0.0,979.0,4853847.0,0.061,7975105024.0,2021,3,2021-03-01
236581,OWID_WRL,World,2021-03-06,116954371.0,414011.0,394906.286,2693002.0,8321.0,9303.571,14664.932,51.913,49.517,337.676,1.043,1.167,320018053.0,190562105.0,72897570.0,32296.0,7933442.0,8085472.0,4.01,2.39,0.91,0.0,1014.0,5110435.0,0.064,7975105024.0,2021,3,2021-03-01
236582,OWID_WRL,World,2021-03-07,117328810.0,374439.0,404429.143,2699082.0,6080.0,9243.857,14711.883,46.951,50.711,338.438,0.762,1.159,323809067.0,193357626.0,73657604.0,32297.0,4024983.0,8182213.0,4.06,2.42,0.92,0.0,1026.0,5172139.0,0.065,7975105024.0,2021,3,2021-03-01
236583,OWID_WRL,World,2021-03-08,117634330.0,305520.0,404427.429,2706272.0,7190.0,9184.286,14750.192,38.309,50.711,339.34,0.902,1.152,331611833.0,199143644.0,75687166.0,32314.0,8931695.0,8502826.0,4.16,2.5,0.95,0.0,1066.0,5445175.0,0.068,7975105024.0,2021,3,2021-03-01
236584,OWID_WRL,World,2021-03-09,118048368.0,414038.0,408204.143,2716767.0,10495.0,9219.429,14802.108,51.916,51.185,340.656,1.316,1.156,340079842.0,205157259.0,78105327.0,32360.0,9755161.0,8722095.0,4.26,2.57,0.98,0.0,1094.0,5616215.0,0.07,7975105024.0,2021,3,2021-03-01
236585,OWID_WRL,World,2021-03-10,118507232.0,458864.0,410633.429,2726922.0,10155.0,9026.571,14859.645,57.537,51.489,341.929,1.273,1.132,350202843.0,212148272.0,81255653.0,32413.0,10925759.0,8922189.0,4.39,2.66,1.02,0.0,1119.0,5757896.0,0.072,7975105024.0,2021,3,2021-03-01
236586,OWID_WRL,World,2021-03-11,118996917.0,489685.0,415096.143,2737136.0,10214.0,8991.143,14921.047,61.402,52.049,343.21,1.281,1.127,359491276.0,218087354.0,84255517.0,32473.0,10327020.0,8879717.0,4.51,2.73,1.06,0.0,1113.0,5706364.0,0.072,7975105024.0,2021,3,2021-03-01
236587,OWID_WRL,World,2021-03-12,119486174.0,489257.0,420830.571,2746996.0,9860.0,8902.143,14982.395,61.348,52.768,344.446,1.236,1.116,370108641.0,225393768.0,87833676.0,34918.0,11666934.0,9087987.0,4.64,2.83,1.1,0.0,1140.0,5805907.0,0.073,7975105024.0,2021,3,2021-03-01
236588,OWID_WRL,World,2021-03-13,119941778.0,455604.0,426772.429,2755605.0,8609.0,8943.286,15039.523,57.128,53.513,345.526,1.079,1.121,377573543.0,231231355.0,90173828.0,34928.0,8833845.0,9214938.0,4.73,2.9,1.13,0.0,1155.0,5816664.0,0.073,7975105024.0,2021,3,2021-03-01
236589,OWID_WRL,World,2021-03-14,120306850.0,365072.0,425434.286,2761523.0,5921.0,8920.571,15085.3,45.776,53.345,346.268,0.742,1.119,393892886.0,234122764.0,91055161.0,34936.0,4536770.0,9285809.0,4.94,2.94,1.14,0.0,1164.0,5856097.0,0.073,7975105024.0,2021,3,2021-03-01
236590,OWID_WRL,World,2021-03-15,120660960.0,354110.0,432375.714,2769086.0,7563.0,8973.857,15129.702,44.402,54.216,347.216,0.948,1.125,403953476.0,241212887.0,93992314.0,34962.0,11620515.0,9670459.0,5.07,3.02,1.18,0.0,1213.0,6007368.0,0.075,7975105024.0,2021,3,2021-03-01
236591,OWID_WRL,World,2021-03-16,121127990.0,467030.0,439946.0,2779707.0,10621.0,8991.857,15188.263,58.561,55.165,348.548,1.332,1.127,413929140.0,247803505.0,97081452.0,34990.0,11876613.0,9972430.0,5.19,3.11,1.22,0.0,1250.0,6086979.0,0.076,7975105024.0,2021,3,2021-03-01
236592,OWID_WRL,World,2021-03-17,121673709.0,545719.0,452353.857,2790297.0,10590.0,9054.0,15256.69,68.428,56.721,349.876,1.328,1.135,424861246.0,254834211.0,100925510.0,35011.0,12516641.0,10199297.0,5.33,3.2,1.27,0.0,1279.0,6118398.0,0.077,7975105024.0,2021,3,2021-03-01
236593,OWID_WRL,World,2021-03-18,122221640.0,547931.0,460674.714,2801017.0,10720.0,9126.286,15325.396,68.705,57.764,351.22,1.344,1.144,435464421.0,262159235.0,104055690.0,35071.0,12588120.0,10528142.0,5.46,3.29,1.3,0.0,1320.0,6276654.0,0.079,7975105024.0,2021,3,2021-03-01
236594,OWID_WRL,World,2021-03-19,122784181.0,562541.0,471143.857,2811836.0,10819.0,9263.286,15395.933,70.537,59.077,352.577,1.357,1.162,448754644.0,271374002.0,107668204.0,36404.0,13589894.0,10802397.0,5.63,3.4,1.35,0.0,1355.0,6425578.0,0.081,7975105024.0,2021,3,2021-03-01
236595,OWID_WRL,World,2021-03-20,123282611.0,498430.0,477261.857,2820622.0,8786.0,9288.571,15458.431,62.498,59.844,353.678,1.102,1.165,467218435.0,278034646.0,109712058.0,36413.0,10587261.0,11051013.0,5.86,3.49,1.38,0.0,1386.0,6611899.0,0.083,7975105024.0,2021,3,2021-03-01
236596,OWID_WRL,World,2021-03-21,123723075.0,440464.0,488032.143,2829177.0,8555.0,9664.857,15513.661,55.23,61.194,354.751,1.073,1.212,471680318.0,281212540.0,110632762.0,36417.0,7408441.0,11459472.0,5.91,3.53,1.39,0.0,1437.0,6744940.0,0.085,7975105024.0,2021,3,2021-03-01
236597,OWID_WRL,World,2021-03-22,124144264.0,423403.0,497931.143,2837144.0,7967.0,9722.571,15566.474,53.091,62.436,355.75,0.999,1.219,487521128.0,288885610.0,113090291.0,36433.0,13197977.0,11684532.0,6.11,3.62,1.42,0.0,1465.0,6856604.0,0.086,7975105024.0,2021,3,2021-03-01
236598,OWID_WRL,World,2021-03-23,124650138.0,505874.0,503480.286,2848600.0,11456.0,9841.857,15629.906,63.432,63.131,357.187,1.436,1.234,500367696.0,296191498.0,115910297.0,36460.0,13443929.0,11907231.0,6.27,3.71,1.45,0.0,1493.0,6975814.0,0.087,7975105024.0,2021,3,2021-03-01
236599,OWID_WRL,World,2021-03-24,125279846.0,631709.0,515764.571,2859273.0,10673.0,9853.714,15708.865,79.21,64.672,358.525,1.338,1.236,515928394.0,305005314.0,119588097.0,36534.0,15600168.0,12346513.0,6.47,3.82,1.5,0.0,1548.0,7160654.0,0.09,7975105024.0,2021,3,2021-03-01
236600,OWID_WRL,World,2021-03-25,125932038.0,652192.0,530659.0,2870827.0,11554.0,9972.857,15790.643,81.778,66.539,359.974,1.449,1.25,533560057.0,313176913.0,123368125.0,36605.0,18572561.0,13201089.0,6.69,3.93,1.55,0.0,1655.0,7356834.0,0.092,7975105024.0,2021,3,2021-03-01
236601,OWID_WRL,World,2021-03-26,126572075.0,640037.0,541729.857,2883600.0,12773.0,10252.0,15870.898,80.254,67.928,361.575,1.602,1.286,553419101.0,322789665.0,127410278.0,37012.0,19888773.0,14102030.0,6.94,4.05,1.6,0.0,1768.0,7543405.0,0.095,7975105024.0,2021,3,2021-03-01
236602,OWID_WRL,World,2021-03-27,127156600.0,584525.0,554029.143,2893811.0,10211.0,10455.571,15944.191,73.294,69.47,362.856,1.28,1.311,567441989.0,329159492.0,129696910.0,37023.0,14705824.0,14763669.0,7.12,4.13,1.63,0.0,1851.0,7637739.0,0.096,7975105024.0,2021,3,2021-03-01
236603,OWID_WRL,World,2021-03-28,127649254.0,492654.0,561484.857,2901095.0,7284.0,10274.0,16005.965,61.774,70.405,363.769,0.913,1.288,576229503.0,332241641.0,130795597.0,37035.0,9431904.0,15043964.0,7.23,4.17,1.64,0.0,1886.0,7645088.0,0.096,7975105024.0,2021,3,2021-03-01
236604,OWID_WRL,World,2021-03-29,128108559.0,459305.0,566613.714,2909760.0,8665.0,10373.714,16063.558,57.592,71.048,364.855,1.087,1.301,592487761.0,339758089.0,135103238.0,37074.0,13676421.0,15099083.0,7.43,4.26,1.69,0.0,1893.0,7411457.0,0.093,7975105024.0,2021,3,2021-03-01
236605,OWID_WRL,World,2021-03-30,128670765.0,562206.0,574661.143,2921664.0,11908.0,10438.286,16134.053,70.495,72.057,366.348,1.493,1.309,608553838.0,347799786.0,138884551.0,37140.0,16024033.0,15453358.0,7.63,4.36,1.74,0.0,1938.0,7495223.0,0.094,7975105024.0,2021,3,2021-03-01
236606,OWID_WRL,World,2021-03-31,129344669.0,673904.0,580689.0,2934592.0,12928.0,10760.429,16218.554,84.501,72.813,367.969,1.621,1.349,628606263.0,358620834.0,143295962.0,37196.0,19135526.0,15951331.0,7.88,4.5,1.8,0.0,2000.0,7629789.0,0.096,7975105024.0,2021,3,2021-03-01
236607,OWID_WRL,World,2021-04-01,130054493.0,709824.0,588922.143,2946895.0,12303.0,10867.429,16307.559,89.005,73.845,369.512,1.543,1.363,650720577.0,368917114.0,148267991.0,37330.0,22739241.0,16540485.0,8.16,4.63,1.86,0.0,2074.0,7928831.0,0.099,7975105024.0,2021,4,2021-04-01
236608,OWID_WRL,World,2021-04-02,130699295.0,644802.0,589602.857,2957542.0,10647.0,10563.714,16388.411,80.852,73.93,370.847,1.335,1.325,671101173.0,378466550.0,151855478.0,37899.0,19917282.0,16530905.0,8.41,4.75,1.9,0.0,2073.0,7862234.0,0.099,7975105024.0,2021,4,2021-04-01
236609,OWID_WRL,World,2021-04-03,131239632.0,540337.0,583290.286,2966882.0,9340.0,10439.286,16456.163,67.753,73.139,372.018,1.171,1.309,683256866.0,385240139.0,154349610.0,37960.0,12627094.0,16231862.0,8.57,4.83,1.94,0.0,2035.0,7889141.0,0.099,7975105024.0,2021,4,2021-04-01
236610,OWID_WRL,World,2021-04-04,131799554.0,559922.0,592900.0,2974311.0,7429.0,10460.0,16526.372,70.209,74.344,372.949,0.932,1.312,693248152.0,390632882.0,155524543.0,37972.0,10083154.0,16321616.0,8.69,4.9,1.95,0.0,2047.0,8170211.0,0.102,7975105024.0,2021,4,2021-04-01
236611,OWID_WRL,World,2021-04-05,132296570.0,497016.0,598287.286,2982565.0,8254.0,10401.286,16588.693,62.321,75.019,373.984,1.035,1.304,708044987.0,399191458.0,158943581.0,38042.0,14903401.0,16494126.0,8.88,5.01,1.99,0.0,2068.0,8514130.0,0.107,7975105024.0,2021,4,2021-04-01
236612,OWID_WRL,World,2021-04-06,132904057.0,607487.0,604756.0,2995022.0,12457.0,10479.714,16664.866,76.173,75.83,375.546,1.562,1.314,725576343.0,409770564.0,163376989.0,38151.0,17983077.0,16771450.0,9.1,5.14,2.05,0.0,2103.0,8856791.0,0.111,7975105024.0,2021,4,2021-04-01
236613,OWID_WRL,World,2021-04-07,133567214.0,663157.0,603220.714,3010384.0,15362.0,10827.429,16748.019,83.153,75.638,377.473,1.926,1.358,745484598.0,420934063.0,168698011.0,38231.0,19852178.0,16872456.0,9.35,5.28,2.12,0.0,2116.0,9081265.0,0.114,7975105024.0,2021,4,2021-04-01
236614,OWID_WRL,World,2021-04-08,134403269.0,836055.0,621253.714,3024689.0,14305.0,11113.429,16852.853,104.833,77.899,379.266,1.794,1.394,769503997.0,433681549.0,174258107.0,38324.0,24101613.0,17066973.0,9.65,5.44,2.19,0.0,2140.0,9321602.0,0.117,7975105024.0,2021,4,2021-04-01
236615,OWID_WRL,World,2021-04-09,135150593.0,752184.0,636594.0,3039035.0,14346.0,11641.857,16946.56,94.317,79.823,381.065,1.799,1.46,792358236.0,445199978.0,180030073.0,39102.0,22850432.0,17513523.0,9.94,5.58,2.26,0.0,2196.0,9676838.0,0.121,7975105024.0,2021,4,2021-04-01
236616,OWID_WRL,World,2021-04-10,135821218.0,670625.0,655206.571,3052043.0,13008.0,12165.857,17030.649,84.09,82.156,382.696,1.631,1.525,807781941.0,453668669.0,183950997.0,39179.0,15851173.0,17969612.0,10.13,5.69,2.31,0.0,2253.0,9930235.0,0.125,7975105024.0,2021,4,2021-04-01
236617,OWID_WRL,World,2021-04-11,136530824.0,709606.0,676590.0,3061165.0,9122.0,12407.714,17119.627,88.978,84.838,383.84,1.144,1.556,819092690.0,459883729.0,186226974.0,39200.0,11259750.0,18133050.0,10.27,5.77,2.34,0.0,2274.0,10036848.0,0.126,7975105024.0,2021,4,2021-04-01
236618,OWID_WRL,World,2021-04-12,137144697.0,613873.0,693283.857,3071070.0,9905.0,12643.571,17196.601,76.974,86.931,385.082,1.242,1.585,837801638.0,469718439.0,190652767.0,39322.0,18615725.0,18659091.0,10.51,5.89,2.39,0.0,2340.0,10194561.0,0.128,7975105024.0,2021,4,2021-04-01
236619,OWID_WRL,World,2021-04-13,137908498.0,763801.0,715614.429,3084866.0,13796.0,12834.857,17292.374,95.773,89.731,386.812,1.73,1.609,855270854.0,478962567.0,195112393.0,39455.0,18151393.0,18678529.0,10.72,6.01,2.45,0.0,2342.0,10007284.0,0.125,7975105024.0,2021,4,2021-04-01
236620,OWID_WRL,World,2021-04-14,138719831.0,811333.0,736782.429,3098960.0,14094.0,12653.714,17394.107,101.733,92.385,388.579,1.767,1.587,874644323.0,489315794.0,200497035.0,39784.0,19152409.0,18573882.0,10.97,6.14,2.51,0.0,2329.0,9907101.0,0.124,7975105024.0,2021,4,2021-04-01
236621,OWID_WRL,World,2021-04-15,139541052.0,821221.0,734663.286,3112618.0,13658.0,12561.286,17497.08,102.973,92.12,390.292,1.713,1.575,893626558.0,498292563.0,205941049.0,40304.0,19340757.0,17891150.0,11.21,6.25,2.58,0.0,2243.0,9455840.0,0.119,7975105024.0,2021,4,2021-04-01
